transaction_amount,merchant_category,time_of_day,day_of_week,customer_age,transaction_count_24h,avg_transaction_amount,is_foreign,is_online,is_fraud
0.9230456611713747,1,5,3,65,38,4.597453375304564,0,0,0
51.86233314805037,5,2,1,35,9,6.821249973857572,0,1,0
9.028925308760693,3,4,2,38,28,6.6891709556053875,0,0,0
96.60229266655124,2,8,2,65,39,10.635188415814927,0,1,0
4.207116727687783,5,23,6,25,29,47.692306600860505,0,1,1
1014.547929943735,1,15,6,23,1,13.549706236549643,0,1,0
36.72465337171822,1,21,6,71,17,14.359545910538598,1,1,0
47.02144753610611,2,15,0,37,27,7.560955050013353,0,1,0
6.299241440226028,3,8,3,19,46,16.17271266395013,0,1,1
16.443487443018142,5,17,0,68,31,11.786023715874013,0,1,0
17.095690101033306,2,12,6,62,23,11.203171883151288,0,1,0
297.11001582842573,3,10,6,39,37,24.706529898165908,0,1,0
36.62991136836276,4,9,2,71,13,4.751680599886018,0,1,0
45.41055466360531,4,9,3,38,24,43.227688582476695,0,0,0
44.655313996619064,3,5,3,23,24,0.8222897289132571,0,1,0
51.5687747404427,1,15,5,76,31,11.099612089668703,0,1,0
2.4988227860327354,1,11,4,49,26,47.40469057973161,0,1,0
434.37237018704246,4,3,1,23,31,40.7206239290411,0,1,0
5.385806900917154,1,4,4,30,30,14.273042213486024,0,1,1
18.961175550175085,1,1,4,18,49,5.419918235298467,0,1,0
199.78151537269554,3,18,6,39,23,10.661043167828119,0,1,0
365.7455763557758,3,0,2,70,34,162.6299552414903,0,1,0
67.28458218861066,1,3,5,41,29,24.74843313373062,0,1,0
9.421157570511731,3,11,1,58,32,2.224313200988816,0,1,0
24.327364537618323,5,1,6,47,32,13.235650407487654,0,1,0
25.801971885094023,4,11,6,39,45,6.6952273156818,0,0,0
27.210030833533608,5,15,4,78,26,3.421462857461034,0,0,0
3.173770962194625,5,1,4,61,32,19.740024342240165,0,0,1
132.97541993103889,1,16,3,29,32,4.616754175806071,0,1,0
24.57877987340053,1,1,2,43,3,57.30081859348744,0,1,0
6.79829500765824,5,3,4,21,29,46.57566014404544,0,1,0
9.510632358245932,5,5,1,36,43,5.873121012289463,0,0,0
30.107522373209843,2,22,0,33,14,5.516988803008849,0,0,0
2.448902648533574,2,6,6,75,28,23.885255922261997,0,0,0
75.01233856827066,4,22,0,29,27,33.70894233929752,0,0,0
28.562522420434206,5,14,2,50,31,9.47206074622052,0,1,0
210.29986179729636,3,19,0,72,35,32.40961472494289,0,1,0
22.56444825690806,2,11,3,38,29,64.35723175898401,0,1,1
3.943616084411303,1,4,3,53,41,16.94390915480344,1,1,0
3.3310754678991406,5,13,1,26,42,4.353495787288365,0,1,0
11.177933136576867,3,15,5,56,37,26.722813675312484,0,0,0
13.100401126315013,3,10,2,59,41,14.057862398659326,0,1,0
8.577199211761265,3,11,2,62,11,8.832561664664679,0,1,0
24.354601363524228,1,18,6,25,2,25.834476644838837,0,1,0
8.256778168239661,2,16,0,37,14,40.734027922032055,0,1,0
29.40923796943458,3,23,4,27,47,14.673034846661258,0,0,0
9.198379953127366,2,6,4,49,9,1.247146097187536,0,1,0
51.80856906772175,4,8,5,45,21,13.73318034385442,1,0,0
12.61456135684992,1,13,6,27,22,15.286390434576512,0,1,0
130.23102757365072,2,19,4,25,10,161.72739951955236,0,1,0
53.43372226193355,2,11,5,69,15,13.868519272982418,0,0,0
26.853012437255714,3,14,6,64,48,10.264397153932336,0,0,0
14.709361091303549,3,11,1,50,45,24.283884188025663,1,1,0
2.0574871580262166,1,20,2,76,15,9.023690678651098,0,1,0
167.38961297741818,2,20,0,64,13,6.134161540579264,0,1,0
7.2343056345948495,5,22,1,73,5,2.473384420678508,0,1,0
23.013895866535854,3,12,3,66,41,6.715876347441503,0,1,0
33.63968547416729,3,8,3,30,16,1.807969448358878,1,0,0
15.252335831957845,4,23,3,61,30,16.171445041722222,0,0,1
153.2241039681397,1,6,5,52,41,15.117235107432405,0,1,0
3.215373817555063,2,0,5,72,9,24.444848587791668,0,1,0
270.6704990597313,2,9,6,68,45,4.344445537617448,0,1,0
55.00017330692324,2,5,2,46,19,2.89009461033614,0,0,0
13.878891929846732,3,14,3,73,48,95.34138635986805,0,1,0
14.113827761196747,1,14,5,22,8,11.261232989002945,0,1,0
0.7223595619192995,2,8,6,20,14,24.52786907921341,0,1,0
5.627418688553486,5,12,5,70,38,13.914214224988083,1,1,1
11.812335508073339,4,22,4,54,1,25.660266198074062,0,1,0
26.15806259563007,4,0,5,73,3,15.30281918977827,0,0,0
132.87008770421065,2,8,3,77,23,5.46293694439663,0,1,0
426.8012453256126,3,2,1,58,17,20.943365297220186,0,0,0
30.216878174135598,4,8,3,23,10,16.509440382842183,0,1,0
27.341726217849217,4,19,6,65,36,2.2652226865972835,0,1,0
9.626044066497284,4,14,6,59,25,16.355058425982875,0,1,0
1.5331888544299745,4,23,6,33,7,8.272090935211946,1,1,0
8.095596004678788,2,6,4,52,21,6.25412141745082,0,1,0
14.757455022872207,1,3,3,35,4,32.30888918913541,0,1,0
86.7553103183411,1,19,0,28,1,11.33781718645914,0,1,0
43.78414639341931,3,16,4,68,4,11.688203668060488,0,0,0
28.003173298743537,5,21,2,74,34,13.31977312682794,0,0,0
8.404773848913628,1,3,3,40,31,11.794613496131072,0,1,0
1.0271879022029478,5,18,5,64,43,11.047893414297556,0,0,0
1.1245308505001983,1,4,1,28,18,52.25226065875304,0,0,0
1.655983843520017,1,15,3,76,38,6.145716099485011,1,1,0
12.961585037122479,3,2,1,74,3,2.1451390340422978,0,1,0
89.21655857232773,4,10,6,46,22,12.739034593160468,0,1,0
85.67819463876161,3,21,6,71,45,4.761592643323405,0,1,0
66.060675344973,1,14,0,73,18,4.0683946866731135,0,0,0
9.275316897191635,4,18,2,59,25,11.99231080857113,0,1,1
111.76458607929735,4,20,5,44,49,16.03346560360526,0,1,0
4.9698722500616705,4,23,4,26,25,10.240228136818471,0,0,0
72.24695337535614,5,13,4,52,6,7.715792380133906,0,1,0
1.6292756349638349,1,15,2,72,31,9.969174626122374,0,1,0
3.4360811938013565,2,23,0,26,46,11.577506148071773,0,1,0
239.58843364059035,3,5,0,35,32,12.149869590111013,1,1,0
14.794390360973146,5,4,6,61,43,2.029484761688569,0,1,0
7.232213982029991,3,20,3,72,25,29.191914065979738,0,1,0
105.01866150644608,2,16,0,38,23,2.8359953900341974,0,0,0
124.71828019619178,4,15,3,73,22,6.22714084789789,0,1,0
10.486395892780012,2,1,1,65,37,2.5748622024472323,0,0,0
30.499039137030792,3,10,2,53,25,14.40059036010917,0,1,0
24.66440566513871,2,3,1,18,44,5.985919747627162,0,1,0
0.2891955543368212,1,5,1,44,30,10.136832542846435,0,1,0
2.474924478590786,2,6,1,62,5,5.795665751308654,1,1,0
82.54813859335762,1,16,1,75,44,4.245642596953545,0,0,0
5.760899504181452,2,7,4,57,30,0.9900562903407061,0,1,1
44.4674225745949,1,0,0,55,46,6.743423537366745,0,0,0
29.801558089237687,1,14,2,46,47,3.6324666053723638,0,0,0
124.35609142678146,2,19,2,57,39,20.482846914720515,0,1,0
2.5968853052684286,5,11,5,36,44,97.60256092665959,0,1,0
36.281528733359785,4,14,1,41,44,75.93865644621975,0,1,0
18.208314179072396,4,22,2,73,11,11.233181295931065,0,0,0
6.143155215948855,4,21,6,61,16,5.522897757861065,0,1,0
6.078788307462727,1,14,3,18,25,1.7335143602636482,1,0,0
28.25361237894183,4,8,2,53,2,8.014338281230271,0,0,0
51.65077790712988,1,15,6,40,14,4.893167930336438,0,1,1
22.095951988747643,5,1,1,30,48,5.828322035908022,0,0,0
23.15177329433645,2,14,2,47,37,2.381722673567057,0,0,0
9.509187095111322,2,14,0,76,23,24.60006281089341,0,1,0
10.50363380989455,1,6,1,66,29,20.271714052742734,0,0,0
6.118362298708283,1,20,4,68,43,4.8769890197774295,0,0,0
9.22666371760394,5,12,6,68,35,28.67007391461961,1,1,0
49.00946230595885,4,22,0,71,43,12.93084887945691,0,1,0
57.95161490732857,5,16,2,54,26,20.701868400686873,0,1,0
2.9629535040780355,2,10,4,77,21,26.419675391852163,0,0,0
5.234885578573432,2,9,5,28,1,17.548880140919895,0,1,0
6.919911389044452,4,0,0,24,6,5.362289694858968,1,1,0
18.245978641739256,2,13,5,52,15,34.789134578652124,0,0,0
1.6084496921318703,1,4,3,28,23,26.383569603607196,0,1,0
5.374359630435219,2,7,0,66,29,26.772019908392153,0,1,0
2.5133781643492017,3,0,4,60,43,3.224209534902729,0,1,0
36.62471190807524,4,6,5,64,47,2.809628513351484,0,1,0
19.2110875035244,4,1,3,68,45,55.304082203103505,0,1,0
10.036000836322696,4,6,5,57,0,6.43599607897371,0,1,0
4.075869421266663,3,6,2,65,26,15.680776292092608,0,0,0
10.271317716550495,5,8,1,38,8,40.70577095869556,0,0,0
8.61032294927769,1,21,5,64,6,62.362786951732396,0,1,0
233.2241081336287,4,3,2,20,4,21.63123011684678,0,1,0
89.6156139266061,2,22,1,47,29,7.227498649777774,0,1,0
7.127340126992542,1,6,1,41,41,9.146368851307534,0,0,0
25.733483695339345,2,19,4,55,26,17.649342152312656,1,1,0
82.79047097115384,1,17,6,20,9,14.510720727665358,0,0,0
7.1240666355586,1,12,3,79,24,5.95367080402255,0,1,0
2.3972779077206092,2,10,6,54,17,0.8579498487055007,0,1,0
1.3562346477362146,2,8,3,50,6,5.836349214475724,0,1,0
135.42261631454093,1,13,0,39,30,9.845421793310617,0,0,0
15.080558953805738,4,7,2,48,31,12.06569674525165,1,0,0
31.093159689304066,2,20,4,63,49,67.13457121323064,0,1,0
8.487919667484316,3,13,5,29,44,35.41421637286669,1,1,0
2.9986183190635187,3,20,2,62,10,7.678057989144785,0,0,0
3.9671532132953593,1,16,5,31,9,20.16102970437125,0,1,0
2.687060409618877,5,13,6,74,21,0.8482844356209879,0,1,0
71.87953707904883,1,23,5,29,30,41.51677233026619,1,0,0
188.45169940923276,1,4,6,72,40,7.415997340051406,0,0,0
21.239569837831997,4,9,6,44,46,14.690211907692605,0,1,0
2.0612268426206417,4,5,5,30,13,12.55120789309514,0,0,0
42.30377333679863,5,9,0,41,2,33.995608389596335,0,0,0
133.95139328792956,5,10,6,55,23,8.596229965727208,0,1,0
86.27157341839283,5,23,0,76,13,27.740323404084318,0,1,0
19.226767087115313,5,5,4,70,15,17.54323485785274,0,1,0
14.12966721929136,5,9,0,64,27,13.771187340141065,0,0,0
18.99641957875576,1,13,4,77,34,10.934389847927212,0,1,0
126.20070134052357,1,19,0,71,39,7.320081220467239,0,1,0
62.83725573310175,3,2,3,72,1,10.32099604174117,0,0,0
11.261214770152659,3,6,4,65,33,8.31225115031465,0,1,0
10.844164338573327,2,1,3,26,17,18.519305977907106,0,1,0
9.75185405958396,1,6,6,25,6,3.917835909780603,0,0,0
4.06759147731594,5,16,3,54,48,13.093063665548947,0,0,1
152.59042232613004,2,12,4,32,37,55.490855440981214,0,1,0
6.161155729547591,4,20,2,24,41,7.846679311415527,0,0,0
41.90537492358598,1,8,6,41,6,18.884063556069318,0,1,0
7.447352071165606,3,12,6,66,3,1.1932927542073466,0,1,0
9.817477120145863,1,14,1,33,42,2.50744459842546,0,1,0
16.931551769446223,1,12,0,41,15,10.665297939341677,0,0,0
45.506885184785475,1,16,5,60,48,11.298936493844993,0,1,0
13.614891777464456,1,7,0,24,5,12.696721267162193,0,1,0
3.637120301471567,4,8,5,60,19,108.93967726426486,0,0,0
20.668731374791864,3,8,2,77,30,6.801088306761877,0,1,0
6.359770559891617,1,7,1,45,18,13.255505094591918,0,1,0
203.51861204311513,4,15,2,19,21,5.951355132080055,0,0,0
13.600182969498688,2,19,1,51,20,25.45449685301388,1,0,0
7.374631927857365,1,6,4,77,17,3.856036170249261,0,0,1
388.4642711707145,4,16,4,55,31,6.055668707450982,0,1,0
60.845298559538605,5,6,5,20,46,4.945763487824313,0,1,0
5.23223657095434,2,5,3,18,33,27.762921113119592,0,0,0
6.132661978969908,3,4,3,48,26,13.818207176763492,1,1,0
40.90590673770075,1,16,5,73,37,16.175461887238097,0,0,0
21.439059133743516,1,7,4,40,43,10.035019780771917,0,1,0
76.3450589723544,4,0,5,37,29,40.823797748042736,1,0,0
7.433416280241774,3,15,3,33,32,10.434019706783157,0,0,0
57.49302793790538,5,16,5,63,26,86.94862042719191,0,1,0
0.6994699034110519,2,2,4,49,22,43.35599993813583,0,1,0
15.932119981037,3,12,2,34,42,2.7847583580049196,0,1,1
7.95842631335468,1,7,0,35,18,23.070046193755434,0,1,0
10.14955709930079,4,15,4,74,30,43.2855169924688,0,1,0
17.213397943710728,5,23,5,21,3,8.103244374755652,0,1,0
110.80317835215696,4,6,4,52,18,18.383552833609702,0,0,0
3.557080702316845,2,20,4,57,37,2.7790124128594598,0,1,0
0.7542250304601879,3,14,3,53,39,4.499583417402121,0,0,0
4.233036750192656,4,23,5,40,21,9.472238233422091,0,0,0
93.09811135617518,4,1,3,32,8,3.1441306153537494,0,1,0
1.7032070890150413,1,23,5,30,30,12.87379679963939,0,1,0
8.517122415411917,4,1,3,31,9,23.34496958453405,0,1,0
70.76510855585386,5,9,3,79,9,4.874836631573602,0,1,0
18.4001199776561,3,4,2,31,29,3.188275438606183,0,0,0
109.18678956087163,2,3,4,54,9,2.5121340505090455,0,1,0
0.9490030891878858,4,14,2,22,35,40.95244716200575,0,1,0
12.398634786705854,5,12,3,76,17,2.1338698711789417,0,1,0
149.2713438670441,2,16,2,39,43,16.375644118730193,0,1,0
3.7049787780197456,5,20,6,45,42,44.9649876849887,0,1,1
94.84222913464282,4,22,6,62,47,4.581511006114009,0,1,0
14.104084346603518,4,0,4,21,18,5.238514482495577,0,0,0
38.52063753646632,3,17,4,67,42,14.522166172158908,0,1,0
133.8855540186502,1,14,3,55,22,15.497376944780722,0,1,0
38.27336511937866,5,13,4,46,3,7.4007611981095724,0,1,0
8.274062823948798,1,8,2,54,11,9.051698081316701,0,0,0
46.66965316040175,1,11,1,52,48,13.34114615307774,0,1,1
7.44319529721161,2,4,4,37,23,8.133028776642623,0,1,0
30.26676600926174,2,22,2,52,12,8.41137027665678,0,1,0
3.071713535771055,5,1,6,52,3,84.97841328068131,0,1,0
20.98151915701136,1,22,6,37,26,33.56318830459091,0,1,0
119.57450111821163,3,22,2,19,37,36.30567080061006,0,1,0
12.830760039955267,1,6,6,69,38,8.66202404656158,0,0,0
103.59982682741804,2,20,2,75,7,2.184173244954641,0,0,0
2080.0439369509145,1,8,4,76,25,144.90645630517514,0,1,0
19.232066724200894,4,17,1,35,33,6.574620618423335,0,0,1
50.465414201875106,4,3,3,47,8,16.597874468257576,0,1,0
41.07065504521794,3,1,3,59,9,26.674651853639322,0,0,0
28.153044141622942,5,23,4,73,0,6.817783840801602,0,0,0
65.486501421732,1,0,4,75,47,30.008324039644354,0,0,1
13.844076507940917,4,11,6,70,49,12.292769230396377,0,1,0
7.434890480848194,5,12,0,46,7,9.360266330900263,0,1,1
2.0350407491659266,4,13,5,56,9,6.814863752681257,0,1,0
12.011472807876311,5,4,1,76,42,4.496985492504837,0,1,0
77.64531769929098,5,2,2,69,48,1.8911453154467197,0,1,0
4.9052415290929705,4,3,5,75,24,203.11518209424858,0,0,0
29.079016883870036,2,16,2,39,30,52.3179787439358,0,0,1
16.69877234931669,5,18,5,46,38,13.503379828445253,0,1,1
7.91629121675639,1,10,3,77,2,57.97532403882636,0,1,0
1.246624508368851,4,7,5,63,38,50.866532145144625,0,1,0
155.13288135009282,2,11,4,27,37,22.121290081264554,1,1,0
43.631780508547195,4,17,1,37,34,8.627911061645532,1,0,0
1094.3673815609725,3,17,3,33,7,35.6640385250638,0,0,0
101.4047080889108,1,8,6,23,0,30.223271743596637,0,1,0
150.0271035298611,3,4,5,34,4,26.874212246381997,0,0,0
1.4564025722169585,5,20,1,23,26,8.695287894345165,0,0,0
1.4187085034605542,5,16,4,39,44,17.795425457157403,0,0,0
21.401651492114638,3,12,6,35,25,16.01310827869848,0,1,0
3.5888322275479743,3,5,2,49,42,8.325159419510427,0,0,0
7.228776018079508,5,23,6,45,25,17.63654591293694,0,0,0
888.3770601798977,2,21,0,59,10,42.6395432618573,0,1,0
119.67913152089115,1,13,1,27,33,56.01172919655264,0,0,0
4.935809473579737,4,14,2,58,40,20.0743692771646,0,0,0
0.5774226584280587,3,22,1,39,1,10.318784609285517,0,0,0
4.349643957255144,1,13,1,45,20,28.637386047299056,0,0,0
8.70770560682483,4,3,1,32,25,5.093257604603359,0,1,1
12.405060523722389,4,17,4,60,11,8.355333672322839,1,0,0
2.9488952933435315,3,0,3,46,8,43.60474461684737,0,1,0
109.37429385741848,2,11,1,24,40,79.18344368058304,0,0,0
6.9088887639639625,2,21,4,67,22,38.088352887074954,0,1,0
53.13662936084054,1,8,0,51,41,11.227957907750893,0,1,0
21.77649403613562,1,9,3,49,4,1.3638753913361379,1,1,0
82.08174021348533,5,20,4,19,8,26.68163553544245,0,1,0
14.056986153662253,2,17,6,43,49,20.56678515653683,0,0,0
5.015435925749904,1,16,0,62,9,21.167403009569583,0,1,0
8.183493959623805,5,18,6,28,48,2.903588909426586,0,1,0
8.35844436018118,4,3,3,42,9,8.752973167331142,0,1,0
444.444784266149,1,15,4,36,13,78.67304713303373,0,0,0
22.527975845115144,5,6,0,78,35,4.37595825298601,0,0,0
20.225601886981014,2,8,4,37,9,21.723090817117587,0,1,0
75.41753525679871,4,7,0,50,49,6.320414090986127,1,1,0
20.08343242808135,1,6,1,34,36,20.23634451591903,0,1,0
108.04139913215243,2,9,1,69,40,9.984528495208632,0,1,0
11.494668957194865,4,7,3,47,37,40.71095030192687,0,0,0
9.870399949737251,3,23,0,35,47,12.695632541642313,1,1,0
4.616282631431582,2,16,1,49,21,32.94046633745556,0,1,0
322.1673061989907,3,11,3,57,22,100.61061653201705,0,1,0
18.088253765131796,1,13,2,62,15,32.658005397232714,0,0,0
3.4519397194467096,5,11,1,21,10,21.6839176256109,0,1,0
26.98391190303636,1,1,1,49,46,38.75690471592268,0,0,0
7.575498701461581,2,11,5,36,34,21.383959646149073,0,1,0
11.196465552412413,3,13,4,20,47,6.632667946502416,0,1,0
32.01261832052936,3,6,2,55,19,5.228461217325343,0,1,0
196.6602971592155,4,12,0,45,36,24.29191469875954,0,1,0
23.391624647779302,1,20,3,78,40,6.518839730062995,0,1,0
6.913284457511506,1,3,2,55,4,5.916034114946989,0,1,0
9.418046946372856,2,0,0,71,35,10.068320757172648,0,0,0
53.76758521901198,3,16,1,23,12,2.168181688591947,0,1,0
1.0644823517669362,2,2,6,73,16,6.335155848234637,0,1,0
4.2037483247366785,2,16,5,57,25,5.8381705482495985,0,0,0
27.63185059118705,3,7,6,74,43,142.8740085307694,0,1,0
1.5527004393099617,2,2,3,34,19,25.81902652878279,0,0,0
12.568870745530647,3,9,3,59,38,7.993623392251978,1,0,0
9.802156833513147,2,1,2,73,32,5.658321011309933,0,0,0
74.90141506838262,5,21,4,22,29,1.0640235422696662,0,1,0
13.79872919109744,2,3,0,36,15,2.8160642051691394,0,1,0
119.1087657899753,2,13,5,60,6,2.3161003024257742,0,1,0
22.608129067516927,5,10,5,59,29,4.587388775470928,0,0,0
288.49469461044987,1,13,6,52,1,12.057043628594542,0,0,1
2.50619722228809,3,12,2,39,11,10.096183746577674,0,1,0
227.1680976924815,4,3,4,41,42,4.988018486250635,0,0,0
10.840718386748819,5,1,4,27,39,11.57788524492643,0,1,0
183.26341642020967,1,1,4,19,0,2.9062188042998973,0,1,0
118.84879439427529,2,10,3,45,2,18.995048204564743,0,1,0
0.27863244665970494,1,21,0,58,7,26.15314121422867,0,1,0
41.212941267975545,5,4,0,54,25,19.94313377426314,0,0,0
89.6963111765462,2,8,6,70,39,36.37620194723931,0,1,0
147.36155207732625,1,19,2,34,10,2.6715150024532446,0,0,0
3.4385305737413,4,20,1,23,20,12.676930487349972,0,1,0
48.691980521937666,3,16,2,78,4,4.698378433673134,0,1,0
26.913028978678135,3,11,0,60,39,3.850398589548622,0,1,0
38.36376715362283,5,17,6,76,25,2.960597931244001,0,0,0
89.87364414234482,2,2,3,22,20,145.24808089144037,0,1,0
113.87083492831988,2,4,2,56,8,30.305082617626493,0,1,0
7.511127351206906,3,20,6,24,16,61.71444325550397,0,1,0
29.9080895635974,1,19,1,49,36,17.33558752653409,0,1,0
21.363908420006318,2,13,5,21,1,5.323451071443098,0,1,0
14.026817970810036,4,15,2,38,46,23.851953268881775,0,1,0
16.189083923784207,4,18,6,59,39,126.81125961120836,0,1,0
26.94993439650197,2,8,4,79,27,20.58720177623444,0,1,0
8.141932797986843,2,16,1,49,26,10.885625611934117,0,1,0
75.53190636129962,3,21,4,73,39,15.984070662879654,0,1,1
134.82294949108567,5,6,3,35,0,37.166835355821505,0,0,0
5.865778246314161,3,9,0,50,45,11.988484890332545,0,1,0
145.11039998257974,5,3,2,31,10,10.840123129133977,0,1,0
5.882370716079287,4,9,6,23,38,6.186587494009264,0,0,0
77.22168933714339,5,2,2,28,17,17.369577054755673,0,0,0
144.7080429748668,3,23,4,63,26,3.424286824630733,0,1,0
17.430716324070126,2,8,4,37,46,8.291932915775794,0,1,0
5.955132108478,5,12,0,46,9,10.713671725159836,0,0,0
8.305978057437477,3,0,6,75,35,4.220748118258789,1,1,1
34.563053667714286,4,14,2,52,20,11.910826703458639,0,1,0
382.5967714851465,5,14,6,33,27,31.609620277823442,0,0,0
1.5855014641285425,4,10,0,65,0,51.96233949371228,0,0,0
23.344535877884482,4,9,4,24,13,9.614954239156033,0,1,0
17.599874588309437,1,6,5,57,19,7.729013308693942,0,0,0
10.127123884325318,5,0,6,76,8,9.384994330383032,0,0,0
17.793390843237756,3,6,4,77,44,22.776308360116012,0,0,0
8.905817966131492,5,4,1,53,26,6.52835709103375,1,0,0
129.63633636317545,5,22,4,61,48,6.518866557296194,0,0,0
150.46653640543687,4,15,4,61,3,15.975127346377661,0,0,0
22.924424327878782,4,7,6,48,36,20.466727401187782,0,1,0
16.253080820673684,4,21,5,59,17,14.89276108440898,0,1,0
9.587354504713284,4,1,0,61,30,13.789938184977244,0,0,0
22.99833924605856,3,7,1,60,48,7.504907013433976,1,1,0
321.0980548482285,2,13,1,60,38,12.432873660354915,0,0,0
17.191217547268767,1,3,2,64,9,1.123773817608314,0,1,0
5.702196223280928,4,23,5,23,8,57.38480050132056,0,0,0
11.060245168471317,4,14,3,46,27,14.312310083014975,0,1,0
62.190667149136914,1,6,2,44,27,99.88033371148543,0,0,0
6.8441545933242915,4,19,2,60,12,44.195743226364385,0,1,0
19.09527377325477,2,7,2,19,17,5.391918863589631,0,0,0
40.82622737666021,5,10,1,73,11,8.464660878482961,0,0,0
7.6691494483154665,1,1,0,39,7,4.046212617288082,0,1,1
1.4238883711239787,3,8,6,76,22,6.236527295372462,0,1,1
4.026597812792686,1,5,4,26,49,2.5501685121441016,0,1,0
5.539200834706466,2,22,1,28,4,4.837430545180007,0,1,0
14.250030416662858,3,0,4,33,6,4.327103185195023,0,0,0
21.465553598426595,5,2,4,62,14,29.415728632086402,0,1,0
69.09980757694807,4,9,3,30,2,2.4095551572615515,0,1,0
3.187114579706035,1,4,6,71,17,112.82906729361983,0,0,0
55.558154781623564,3,11,2,71,37,8.830754270339861,0,1,0
11.514587770409456,1,22,3,77,25,46.85797331429129,0,1,0
1.3794419753146476,5,0,2,35,37,4.645150308839401,0,0,0
20.498679902610533,1,8,1,70,32,26.52667945611163,0,0,0
144.66219390543284,3,20,4,42,20,2.8054253802433196,0,0,0
75.54071840418199,2,12,3,50,16,2.789748489653146,0,1,0
17.914212343315015,3,18,5,69,42,36.39725473846005,0,1,0
108.70697116169826,1,6,1,27,1,10.784119711487058,1,1,0
26.79818123426863,5,15,1,75,24,9.991935524613849,0,1,0
87.51264014528496,4,7,5,47,40,4.467007856251633,0,0,0
1.661293469669304,4,18,2,68,18,5.097582907814508,0,0,0
3.0817289198546454,5,6,4,66,37,2.4694327515632417,0,1,0
59.95258371396368,1,22,2,18,24,7.218834969066812,0,1,0
202.13256439072785,5,3,2,50,38,15.740310647014365,0,0,0
37.56014806288966,1,9,1,66,3,13.186994720023549,0,0,0
9.525712200621546,3,0,2,32,2,13.326602495116664,0,0,0
5.60817980886535,2,16,0,46,33,1.5635695771075229,1,0,0
12.516243173237498,1,20,5,19,41,14.831068967701281,0,0,0
124.02156819983124,4,12,6,28,9,8.856625116546114,0,0,0
12.015643701408896,4,18,5,70,48,5.551172615779681,0,0,0
96.70275208459726,2,12,4,51,26,3.5426535221674467,0,1,0
53.456042902061036,1,8,5,69,47,23.663806577843783,0,1,0
262.6674282568266,2,4,2,58,25,1.4533979432956765,0,1,1
27.123291055258452,3,22,2,36,26,3.5488173517950425,0,1,0
18.64551171151712,2,0,3,19,0,14.113501236695331,1,1,0
104.22042824495917,3,1,4,65,43,7.285616579060707,0,1,0
4.938718117061501,4,10,4,37,19,17.78216914648416,0,0,0
10.318872852129317,3,3,5,58,24,13.414926905333724,0,1,0
1.6160628985398677,1,8,2,69,9,6.176655157351312,0,0,0
3.060300645887281,1,4,0,48,0,2.2416274438083392,0,0,0
359.62356068401505,1,4,3,77,15,25.87167301732304,0,1,0
56.739570541123996,1,7,0,70,10,10.248142654039302,1,0,0
2.5701072396853757,5,1,2,21,3,3.269579125527109,0,1,0
120.57156679458613,3,6,4,46,34,1.4928207877548778,1,1,0
6.98981214250865,1,16,4,73,12,16.98846189255511,0,0,0
52.5321788600594,2,10,6,47,20,6.453753289648035,0,0,0
51.3682566403963,2,14,0,30,14,3.874336728156822,1,0,0
244.07756158357225,5,2,6,32,9,39.56999509278999,0,1,0
8.96569272714046,3,12,6,37,37,1.8683120098841186,1,0,0
6.617091475363855,3,17,1,51,10,9.489751067886138,0,1,0
0.35573693349781743,3,19,2,45,31,25.146367435464438,0,0,0
16.73228873624628,5,19,4,37,32,19.858037703676448,0,0,0
59.620218193288665,3,2,5,67,19,3.3086440165169066,0,1,0
73.1828243131557,3,1,1,42,35,45.482709734073325,1,1,0
131.44638757586776,1,4,4,44,29,50.3942023034363,0,1,0
31.02237173249466,3,19,5,47,9,33.934011200124836,0,1,0
42.82712559233684,1,4,4,73,14,5.1209024454004055,0,1,1
22.246410306796204,1,12,1,58,28,9.724875646976436,0,1,0
58.04289193323283,3,7,0,37,0,42.86550201529664,0,1,0
4.946283390428794,2,15,2,18,20,18.993847633704803,0,1,0
2.428570356663914,4,17,6,52,14,6.435293270387003,0,1,0
5.794406095359105,2,15,1,72,2,9.847886082313208,0,1,0
27.672401378217835,3,0,1,66,32,2.6517906393611543,0,0,0
2.8558313776410924,3,7,6,60,37,38.444105575546104,0,1,0
7.76894021486503,2,20,4,41,18,11.001971251524928,0,0,0
8.150331289518125,3,1,5,42,3,69.6159069337458,1,0,0
64.89248454388589,1,23,6,57,11,1.962122013753345,0,1,0
54.06263008012536,5,4,1,70,24,4.6112287155057325,0,0,0
22.325491414954673,3,14,2,29,33,11.555861174196956,0,1,0
39.5117194348982,3,13,6,28,16,116.90377367039707,0,0,0
40.69827327815723,2,2,6,47,5,13.166526335115302,0,1,1
11.641434392420539,1,6,0,77,11,5.698488408150308,0,1,0
8.901778074346211,2,3,5,30,14,12.4009801919396,0,1,0
201.34696691384747,2,10,0,64,16,6.197690132886999,0,1,0
0.4801332030597537,3,11,0,42,0,31.384598769528242,0,0,1
6.606440103905823,1,14,2,69,13,28.82792213438204,0,1,0
14.795546419517889,3,5,4,42,1,60.961980455250384,0,0,0
46.522084762756705,3,23,5,34,3,2.3580785606782504,0,0,0
110.30616184946278,3,0,5,29,1,2.0035768944229693,0,1,0
325.4137359111206,3,17,6,76,25,9.651197570276182,0,1,0
17.504079633845553,5,13,2,68,45,27.54492620186867,0,0,0
