transaction_id,transaction_amount,hour_of_day,day_of_week,customer_age,account_balance,transactions_last_day,transactions_last_week,avg_transaction_amount,distance_from_home,is_mobile,is_online,is_fraud
2341,509.8560685042091,14,4,53,3197.986545118126,2,34,40.77725723628197,338.323694146652,0,0,1
2342,30.342829425751198,13,4,18,5464.577021413926,7,24,85.05890282754329,41.283320316404314,1,0,0
2343,15.463532004487126,2,0,36,199.87504709302414,3,21,2.819451091900992,18.075660922700205,1,1,1
2344,6.873537118061756,6,1,61,677.7285694504986,6,22,8.201024001706987,7.609092307751296,1,1,0
2345,88.0516741652914,9,1,29,10618.354592194117,6,22,142.10486105025046,31.454825359474768,0,1,0
2346,19.73011785020649,4,1,27,2442.9957037455815,3,31,64.96785823817456,4.6513607174196165,0,1,0
2347,33.53641462588662,22,6,18,2526.2550325682464,6,23,41.196480989778415,42.96393052408816,1,1,0
2348,20.06508526378809,12,1,55,26043.91786117239,7,33,286.421499213916,120.51214123529901,1,1,0
2349,45.87250939678741,12,5,45,1159.7270643206894,1,28,25.348005502570537,81.27932923297789,1,0,0
2350,41.18400729468726,15,2,29,1957.9820010828112,5,21,74.88967271510118,102.40649720406856,1,1,0
2351,35.190074119929925,15,0,33,14335.856494867121,4,22,251.6300916794509,27.50310863896668,1,1,0
2352,20.201353951012226,23,2,26,1343.1550611458551,2,21,74.34268302914654,1.525589547935863,1,1,0
2353,23.107175297163874,1,3,24,115.7239573078247,8,18,1.8264599741880148,115.80480646173766,1,1,1
2354,35.64038262904746,19,6,18,3093.0659086439105,6,20,50.31489290702698,126.8917717769963,0,1,0
2355,1.1204223614047883,17,6,57,781.641155579535,6,23,10.148201262149131,4.266372086278639,1,1,0
2356,19.084778053707783,12,1,23,1086.0171259050985,6,29,11.011943314018417,67.31358066421464,0,1,0
2357,87.46023295974214,4,2,46,533.3198440044931,7,32,6.831786030211758,54.39968837137445,1,1,1
2358,9.772069182027073,11,6,49,2994.902980005539,7,27,46.20634127552216,10.145271664658194,1,1,0
2359,1.0,21,5,36,1315.964620119568,5,26,15.280996705635971,31.928114545896108,0,1,0
2360,2.5154391871761854,12,4,23,633.3945066440032,6,27,42.31299756991583,35.34843820227228,0,1,0
2361,22.483828230705768,5,3,18,9754.56583368793,10,18,147.3755203970471,124.8125096110601,0,1,0
2362,6.813191419906747,8,6,46,2972.742919459934,10,27,140.15584160097322,33.91545719437368,0,0,0
2363,24.55431043377444,13,2,35,1231.8712546808738,6,31,29.733083062621365,13.41581035234854,1,0,0
2364,19.536934457619115,4,1,18,1645.6722910179255,3,18,27.439395512965515,24.60597057644436,1,1,0
2365,9.937036611979135,16,4,18,2136.4196628429822,8,23,182.83547682443543,3.413450233898473,0,1,0
2366,5.091147598602153,22,4,39,862.2382249518193,4,17,8.975072670323163,15.36632104739441,1,1,0
2367,26.92971791912298,4,2,31,6049.26634251597,4,24,315.9709245449583,2.390339747540419,1,1,0
2368,22.273498042828184,17,4,27,6543.012183960123,3,23,142.58855397626033,74.06721343000807,1,1,0
2369,16.67925538181364,12,3,33,4634.908726305148,3,18,238.64955545948163,29.324618341244456,1,1,0
2370,74.3379549879856,12,3,40,1649.2219108437594,6,25,26.191611493224112,23.879582692587896,1,1,0
2371,27.166963484728257,18,5,46,9792.220233764196,5,25,100.31736762364393,49.14484377489738,0,1,0
2372,8.214925609828533,21,1,42,4185.424345007061,10,26,113.43781276061527,194.92282551370445,0,0,0
2373,11.729523915051756,15,0,22,1794.0792177267035,5,18,56.6055595568639,11.900480684857278,0,1,0
2374,18.303706441590453,16,5,49,6000.894903270666,4,26,253.22612875261908,59.10683830040977,1,1,0
2375,24.16212101960985,13,2,22,572.345941194787,7,25,7.278014838168259,209.2821597938519,1,0,1
2376,149.10082517584183,14,5,49,2400.1444359734883,3,22,40.77250245629192,49.766159899759536,1,0,0
2377,252.6779773822533,8,2,18,16201.732201618697,3,26,496.3999958588297,72.16082745130318,1,1,0
2378,9.940149212877847,6,3,46,1705.8373184708914,5,32,27.203911900531626,0.18888153635381338,0,1,0
2379,4.353104645727797,14,3,18,15788.092787874588,3,26,693.5896875125705,50.5234925247954,0,1,0
2380,8.896676057195798,4,0,27,10189.220048768442,7,29,176.90363362998028,13.588208090545173,1,1,0
2381,37.71995987769103,16,0,43,6314.405439810693,2,21,95.78246429815589,34.49427315413994,1,1,0
2382,70.04791600853159,19,5,35,2821.732772965731,5,22,58.189119882737764,9.23685008890829,0,1,0
2383,10.88981245093675,21,4,47,4713.819070427289,5,25,90.11293287519612,109.08689960059787,1,0,0
2384,5.097423051045783,14,1,29,3380.6990175619376,7,28,46.73636810442894,94.45782503630873,0,1,0
2385,35.64260723783522,10,4,25,1355.0443581439906,7,19,65.05853412870292,1.754682625334621,1,1,0
2386,51.1820755277983,11,2,28,3656.0459989717615,7,26,44.16097664514586,3.4977129587884694,0,1,0
2387,94.81859669770446,0,4,39,2682.1160765798413,9,17,86.533273446147,24.05863565514473,1,1,1
2388,7.716988404092045,11,0,34,4960.1526300045925,4,27,68.3834373351674,14.607594570269967,1,1,0
2389,32.89411323799132,16,0,32,3502.0969098289065,4,24,59.83099544623313,1.005189768643141,0,1,0
2390,1.7375058134385832,11,4,30,1888.0043768721453,4,27,18.975371883161277,47.96741945999715,1,1,0
2391,17.140677036536136,23,3,26,1549.4155552181116,10,25,20.992328126229584,109.76405394240187,1,1,0
2392,59.01382624548003,6,4,36,5469.908538802003,8,19,79.0260032642822,38.15632286133021,1,1,0
2393,185.9691942153991,14,5,39,13736.201321720428,4,27,534.7976926672457,104.58520698764974,0,1,0
2394,31.602759123246308,1,1,38,4237.832990966107,2,29,72.9961596540769,123.483566970777,1,1,0
2395,13.97646419513081,18,4,35,1758.6802825674995,2,19,25.97840543433923,39.7565988045833,0,1,0
2396,2.4377088418826443,16,6,50,3795.2804033578245,5,23,105.2971248799531,57.00602331280981,1,1,0
2397,28.291365452159877,9,5,21,6465.782303476493,6,31,130.87346810347495,91.9029722054287,1,1,0
2398,51.812859875407746,22,0,22,659.4120509663112,4,31,10.500664263715668,16.309814170261383,1,1,1
2399,91.88140230068628,21,0,54,3761.8166389475073,5,13,103.95040186738315,47.78142410778711,1,1,0
2400,28.928219326346536,18,0,34,1104.3165382686223,3,22,57.207557190692334,91.21378700877891,1,1,0
2401,4.7912577236239935,13,6,35,1126.28792499143,3,28,25.897449275440348,44.40155494962863,1,0,0
2402,46.074320778011305,12,4,51,2496.7192097829143,4,20,27.85864415652337,2.8710524174034,0,1,0
2403,253.36199947547644,23,1,49,4743.695557599751,7,25,72.4372472241448,78.37696271555531,0,1,1
2404,13.550211268413792,15,2,41,63764.13933707685,3,27,1016.0403521831147,124.56257961352426,0,1,0
2405,6.027491365810807,13,3,31,31726.97966440357,8,22,357.68590883037444,37.74891994961784,1,1,0
2406,12.249495889527436,11,3,48,2429.2872876795827,8,25,60.84986669514257,10.467632868642077,1,1,0
2407,19.69238541403185,20,2,36,1674.3102420056948,6,25,19.954627778374974,0.8627583284007194,1,1,0
2408,9.159372828176613,3,5,33,4527.084567151862,8,17,46.143341104968556,11.751609941640323,1,1,0
2409,57.9452883315926,11,3,38,8665.515908766574,4,37,128.64323403748764,24.084631829356063,1,1,0
2410,38.32472590419304,21,1,33,1314.8479909880098,7,27,57.89429118878078,3.23906951466751,1,0,0
2411,12.164380287127944,22,3,37,12109.117143996604,5,23,132.83565498392989,30.252007892446205,0,1,0
2412,19.497029794227128,18,4,26,682.5539504656889,5,22,14.229905886542099,13.35431055958216,1,1,0
2413,1.9965111358323606,11,3,30,81171.58375486972,4,33,1717.2436941974572,81.68084514368454,0,0,0
2414,32.520849712667925,6,2,58,5244.775030679821,6,25,169.17524551632434,19.628476954043496,1,1,0
2415,2.482559377145636,15,0,50,7166.1173999164075,8,23,210.79696826520546,16.984664076179204,1,0,0
2416,13.250067753157834,19,4,45,2456.5933952121495,7,29,45.98646610649644,5.230316310092449,1,0,0
2417,10.054128080069818,12,2,35,27465.85053972202,4,25,429.2357782307954,48.587875108714876,1,1,0
2418,40.441985928632555,17,5,36,6455.2034906224535,3,24,70.31249044691278,12.32479803956741,1,0,0
2419,10.316936963913628,17,5,25,929.2447893616016,7,27,11.855769623066555,19.900169872339575,0,1,0
2420,18.719449782838055,22,5,26,313.9002889649898,5,28,13.038151039373911,41.765800877499764,1,0,0
2421,189.19685818642515,10,0,18,20803.38730500934,3,21,762.8546838541088,53.40610756915686,0,1,0
2422,1.907611508391509,11,4,47,11407.465004436475,2,26,134.24619703046886,22.91354696545683,0,1,0
2423,23.79921126663705,19,3,39,3840.1589093503917,5,18,49.4198562653225,87.24621792731587,0,1,0
2424,73.42862943252024,16,2,28,1182.6960214223147,4,30,11.948232372548128,10.340779199426041,1,1,1
2425,7.83322815874603,13,6,36,8978.032601377328,3,28,204.59019450394348,11.866364679613591,0,0,0
2426,20.72589109827176,13,5,29,274.728732967092,5,27,2.839397227432821,21.868218123243334,0,0,1
2427,2.6064957946047986,13,6,18,3069.8620419997355,4,27,55.211946579021316,20.917346559883875,0,1,0
2428,1.7982811561737153,7,1,58,2381.997494046671,5,30,99.18457973547726,3.9534857282215876,1,1,0
2429,59.33287478827532,11,0,18,1790.857109186308,4,20,22.7012426175112,57.04656337717893,1,1,0
2430,12.296130258762183,11,0,24,2466.8907485522686,1,25,27.009321075371524,125.63317471107891,0,0,0
2431,2.803791840934964,16,6,34,1107.3452196813907,6,27,12.90239316234871,41.54958905112531,1,0,0
2432,9.87426201859512,22,0,31,6315.496121972201,5,18,104.90029221020437,24.401622822131817,1,1,0
2433,49.73214970558049,21,4,64,2185.3999311719012,6,26,87.2375903555041,4.473779532745987,1,1,0
2434,45.91755821423377,19,2,23,5281.24866171599,0,23,116.49655832623739,14.731700922881071,0,1,0
2435,96.69882566106853,16,5,41,5215.370909893263,3,26,146.74915770362713,90.81658158696764,1,1,0
2436,9.431024396610512,18,6,52,1888.2165952511932,2,20,48.88137813109258,129.00409967741416,1,1,0
2437,7.836914023154722,16,5,51,1238.7648642336703,10,17,12.500956029728767,37.38688543167762,0,1,0
2438,32.99388015210854,22,3,29,6127.781977925883,4,33,94.96140295732326,113.43790034826084,1,0,0
2439,90.03003550615239,10,0,48,3886.078606400653,1,23,62.22783199282648,10.640704787315176,1,0,0
2440,11.451974464758802,0,5,18,9166.250605081723,5,21,174.0444687693103,9.703302553812538,0,1,0
2441,84.54523448224012,17,6,23,4654.340644860876,5,24,115.16381249516651,34.179371760300235,1,1,0
2442,12.180000089580064,6,0,53,377.3624073795831,8,24,5.327806336746772,22.987999488658563,1,0,0
2443,426.74127385764336,13,5,24,1329.9310053474992,4,28,62.05297337026496,7.701260719865976,1,0,1
2444,1.5227061964915216,11,5,31,1054.413787731961,3,19,12.456036080015547,20.381597399673403,1,1,0
2445,200.78854016929583,16,6,46,946.8827099511302,8,19,11.575053481706737,30.0304099728462,1,1,0
2446,2.1250167771226116,11,1,33,2814.1737600938036,6,35,44.682969637116564,24.247855290352014,0,0,0
2447,125.80839066515095,7,4,33,874.6206430149034,5,25,9.97467021537511,55.63615791525813,0,0,1
2448,22.84428471526851,15,4,22,15899.235661661998,4,25,384.88803727704044,2.104030100022643,1,1,0
2449,10.175528206851288,7,5,35,361.56864234675425,0,27,6.667576242797705,28.420160308975877,0,1,0
2450,5.138928741076192,12,0,23,3905.1132501756497,4,22,93.25348999715489,226.76501771796538,1,0,1
2451,4.991900926217174,9,0,18,4170.187367607982,3,22,44.428206636955935,211.4857509360773,1,0,0
2452,55.84801230129249,18,1,51,1855.3561365954363,5,21,64.43826245014696,184.49418987949272,1,0,0
2453,40.06342490523247,11,1,28,5668.765741747965,5,29,127.01620615307787,43.45255431684782,1,1,0
2454,15.139893315206349,12,5,37,1378.8362709057778,8,25,19.258638904374173,32.74740129769729,1,1,0
2455,19.30035783437006,4,4,42,3836.4635470468543,3,24,140.35838132133603,35.26632875184093,0,1,0
2456,5.436188673611324,12,1,55,904.2974407099342,8,22,9.179697567251454,8.672087163582491,1,1,0
2457,16.46354972274488,15,5,26,1311.5372455364043,3,28,55.470079506185236,9.097249892495904,0,1,0
2458,75.85030050177023,18,6,28,2028.44500777063,5,26,146.92822603920948,98.6135041633158,1,0,0
2459,5.148019135440587,5,0,40,1449.6548074476777,3,29,18.3432660448081,13.067434077281998,1,1,1
2460,43.890867624293115,20,0,30,4725.81172786952,6,25,68.94715282246106,62.82242302210223,1,1,0
2461,10.052583893275873,19,1,40,1746.5925029406005,3,29,30.23897016341656,13.560646568033933,1,0,0
2462,2.0312393024980957,2,0,33,8930.524521775746,9,22,255.83987818505116,35.20738061956665,1,1,0
2463,98.74277611321077,17,0,34,705.2552476784202,10,25,18.9871615448689,33.40393114427072,0,1,1
2464,2.557625434075765,10,4,20,430.0096955679951,7,34,4.825752113216586,44.86213795495302,1,0,0
2465,10.001733220543766,17,1,47,3184.9124466987714,5,31,121.45578579936617,77.96119190473088,0,1,0
2466,99.87107989580106,3,4,36,1962.3768148539855,3,24,21.762687401302607,67.8050754532561,0,0,1
2467,6.166823091821797,18,4,23,911.4560089620638,8,21,13.471391765871358,172.87537759204548,0,1,0
2468,82.58517093110495,9,3,33,6916.311172136451,4,24,102.65222188004891,79.94534467397814,1,0,0
2469,10.249691858175023,14,2,50,3510.0157342824014,5,27,41.09909424636359,4.371972033582774,1,1,0
2470,17.454827057409428,13,6,24,1671.3079698791562,7,15,22.133632655549736,0.9426993683216309,0,1,0
2471,339.2784698647411,21,5,35,1406.2812028150395,7,22,14.425963138618963,20.087209616378548,0,0,1
2472,110.3531846418437,5,2,36,3327.4598823685715,4,18,37.42142698990424,91.35406750711638,0,0,0
2473,22.857473904650394,18,0,33,937.2116795601322,4,25,20.00704098023157,19.760895359025895,0,1,0
2474,7.530897153797103,14,2,36,2449.180030707205,4,30,31.899774032065416,49.33402966042712,0,1,0
2475,20.91213064402973,12,1,32,3391.979501313741,3,21,34.41110258170474,15.333802474614755,0,0,0
2476,238.51080063672993,13,1,33,4271.766180073986,9,19,67.80470760953074,62.28290680275289,1,0,1
2477,522.2134280804605,15,0,28,2378.7208493692756,4,23,27.21530310779663,16.295725031243926,0,1,0
2478,7.926820020222421,18,5,28,6886.344433899933,13,19,130.97785451357439,21.45581397919439,0,1,0
2479,175.27700246592465,7,3,37,13251.22334812674,4,26,222.2169933346403,0.4189621809923161,1,1,0
2480,1.8837384100141301,14,0,46,15323.92341399797,4,23,155.3736196276586,57.57647495582042,0,0,0
2481,48.53618547604615,15,5,47,1784.4048624267864,7,24,26.14420639533591,12.626733623664284,1,1,0
2482,35.217729371024646,20,6,45,3697.5469708767437,7,26,82.22199775631832,78.01347389370154,0,1,0
2483,95.7408807076314,23,2,31,1205.3976393465246,1,22,13.582471215436644,8.385003756849025,1,1,1
2484,5.762588473185049,11,4,36,6596.434061073206,7,29,324.42898562918634,24.63984681500704,1,1,0
2485,25.003747923888536,12,1,25,1308.3833330398315,2,22,13.68519648964252,31.69768021890238,0,1,0
2486,1.230425899732341,4,2,39,5669.308688703083,5,30,77.71373803932181,31.041527980185784,0,1,0
2487,7.806074186864685,7,5,27,1602.2895129947376,6,27,142.0577182078528,1.6851987663844694,0,0,0
2488,19.57972566432273,21,4,34,1865.342216028585,5,25,32.33395973010387,20.256281818693267,0,1,0
2489,26.89040748347395,18,2,49,1387.7463155521957,7,14,21.93332471766816,5.780786448349989,1,1,0
2490,1323.3964109018534,7,2,37,1763.7315356279844,11,29,18.722135536684426,192.38440322128815,1,1,1
2491,9.35496772342577,19,4,32,1587.6342087057865,3,27,17.19769037407123,2.088287657262474,0,1,0
2492,20.723669988117827,17,2,18,2731.1209291596697,7,25,116.93949675363868,23.05514369706661,1,0,0
2493,3.56796822016481,13,0,37,1631.439869794076,1,20,20.507136787437037,96.77001478811447,0,0,0
2494,1.1857851191503126,3,3,53,972.3642932698112,6,19,12.391627205581782,48.270180772098634,1,1,0
2495,77.2875096978366,21,6,37,2279.8381387971554,10,31,39.95630331659448,97.5524284426632,0,0,0
2496,78.11477769196136,14,4,33,14527.655671028999,5,23,243.38947832170362,39.31585994730437,0,1,0
2497,2.5519025787399725,17,6,56,36989.788304066584,1,18,391.0295361667255,48.32022349018988,1,0,0
2498,1.5925136151415433,13,4,48,36087.301402335666,11,23,373.7925956632659,24.008870620643773,1,1,0
2499,7.738265643391367,9,4,33,2317.809529375685,12,26,30.74380939834609,17.66641326343686,1,1,0
2500,244.82377848764744,7,1,48,1038.5814147594087,6,21,10.70797648259888,13.577807227049417,1,1,1
2501,2.154994079406125,23,2,34,1527.5552675233919,6,23,19.216299926861073,10.861639893222295,1,1,0
2502,55.85143877193421,14,0,49,351.87079177361056,7,33,15.943321811957258,4.571063458302685,0,1,1
2503,24.462466075576987,16,3,32,3602.6489712808643,7,26,182.09256962340453,88.4864360360909,1,1,0
2504,12.772236845092952,19,6,18,1051.3352903826903,7,26,33.31750444633889,63.073036614807975,1,1,0
2505,8.109997801702848,11,5,37,2585.3492466718803,4,18,37.30104777524612,102.52318296969558,0,1,0
2506,29.005140393016656,16,0,39,1995.5686824834129,6,19,48.85863702932351,18.677976706410647,1,1,0
2507,12.60139346141625,16,2,39,7379.76448173654,3,22,77.45515625348817,55.55978699722416,0,1,0
2508,11.03441915763743,14,2,39,831.7414532654748,6,25,21.464318327005035,286.198578201554,1,0,0
2509,14.71239555898579,4,3,29,731.9908405305341,1,29,11.620502426418712,16.50887772237444,0,0,0
2510,106.42427834619541,1,0,57,6062.5511357428495,8,26,102.08929305957112,119.92755732589164,1,1,0
2511,27.63994897733584,17,1,36,7088.081158756157,3,19,147.9226248053838,139.27376961042773,1,1,0
2512,22.274173911759952,21,6,33,21888.14766199779,13,20,1273.0357635556916,242.4626210803842,0,1,1
2513,159.791235902183,18,1,32,3602.1473793997416,9,33,63.332900157844655,99.29640568130316,0,1,0
2514,13.433845695400791,13,1,35,2969.750095846456,5,22,33.256885853161485,77.59023890028327,1,1,0
2515,172.30330930743585,18,4,34,4361.311547729794,6,28,71.72014093989267,23.817360562899246,1,1,0
2516,7.288381873374555,23,2,45,9379.96038544598,11,21,399.1979081892809,44.8921457722598,0,1,0
2517,44.55495495378163,7,2,27,6280.591697871089,4,25,524.936329754547,18.871885183642792,1,1,0
2518,12.370876809955423,12,4,37,6489.33208205689,4,28,130.20990102846503,6.805378495519548,0,1,0
2519,18.12433635774307,12,1,43,874.2660342991264,6,33,25.88707212049882,52.783432286177856,1,1,0
2520,7.653332289256679,14,5,36,13115.486427182008,6,24,148.4830952087419,417.9547610829237,0,1,1
2521,12.89603542917575,21,6,35,1232.0324892434041,4,26,33.45010467878892,124.23017919774604,1,0,0
2522,7.022460716230998,11,1,24,1527.5055914249529,2,28,28.318376436078264,46.20567925928795,1,1,0
2523,36.755126015582114,12,4,25,3293.7169308436996,4,36,40.086356123618394,60.44872329722102,1,1,0
2524,5.829013515244895,13,3,54,827.44698164021,6,30,35.675393805832734,24.43999893130016,1,0,0
2525,44.9179087021667,3,5,35,4251.189449816894,6,20,126.54578469594541,22.593928151244512,0,1,0
2526,678.9848385783948,12,1,24,3219.0024038757592,5,28,84.0498732994355,37.13799468940815,1,1,1
2527,1.9492370900980505,23,0,35,7697.787492454864,6,26,297.6543058846614,58.445993899365135,1,0,0
2528,1.0,7,1,27,4212.667995570858,3,35,141.54922202175587,18.842135462956726,0,1,0
2529,4.561751750423642,11,6,46,5225.407710519578,4,23,264.3842432770184,34.45230330282519,1,1,0
2530,61.248857658296984,6,5,18,1940.2127922086377,8,24,29.561308357837568,35.25982929932116,1,1,0
2531,6.912006676550706,22,6,33,3500.4139139557565,5,39,36.24971641678299,106.45387084775125,1,0,0
2532,47.76158386446612,18,4,28,1160.4932035461948,3,34,14.665977313530597,39.017435839244364,0,1,1
2533,83.4153107563181,17,3,19,8179.415559020535,4,17,372.7468679869976,25.886601671924435,1,1,0
2534,13.782267800235688,2,5,42,2366.392636596911,8,29,28.37808335896809,123.98991676495463,0,0,0
2535,75.72833345637876,16,5,20,644.0739681261562,4,27,7.112308407681329,17.084994190925915,1,0,1
2536,1.0,15,6,38,3211.758924832872,7,21,43.1362426415237,38.24033959750536,1,1,0
2537,70.23165227091471,15,1,30,9591.514178500038,11,28,157.1895450862048,97.13376179729714,1,1,0
2538,66.61668421346143,15,4,27,8755.244205198314,3,21,136.4988510475642,142.70315508780223,1,1,0
2539,17.302494940419336,1,0,26,1195.4293516350983,4,28,71.83291004174843,12.21079128992695,0,1,1
2540,90.4959269820985,6,6,34,2198.4134265367848,7,24,91.0508561340487,271.1593250960751,1,1,0
2541,174.41618775604886,2,2,38,2703.3903439657856,6,18,31.520140210380603,54.221012163906956,1,1,1
2542,364.75681556491173,9,2,46,3896.0953420593755,5,34,192.9568108319468,15.629174786017936,0,1,0
2543,369.39773764654467,9,2,31,1776.9390515787031,2,18,27.982234671581843,46.019008580114686,0,1,1
2544,21.83006818418129,15,1,43,5791.3085473980445,3,19,66.95524606458733,154.21166649080754,0,1,0
2545,16.251321044032085,14,5,25,5706.723078609114,3,30,142.57246376600872,55.44403191850812,1,1,0
2546,17.86508181329928,9,5,19,1263.769340467743,5,28,17.49453806951,163.52505622658066,1,1,0
2547,1.0,15,5,42,5848.646298873289,5,19,582.5888908931705,130.6779550479591,1,1,0
2548,57.238982096833844,17,6,46,9111.900874434028,6,36,700.2691227807076,54.91343721029921,1,0,0
2549,681.3209871376297,7,0,37,4332.061209034505,5,34,130.68209166863988,2.3909711103044176,0,0,1
2550,46.93437377408793,16,3,44,1847.0356822002445,4,26,37.54954427698091,5.596643737415404,0,1,0
2551,2.38162191520852,17,6,37,1849.192595956099,4,29,44.529521338288504,8.851344991520433,0,1,0
2552,4.517516761546699,23,0,37,736.5356503991801,4,23,21.888378118875995,9.752551848119998,0,1,0
2553,4.915342308621386,15,5,33,4189.520678716093,5,33,98.78047858306736,77.49462865817958,0,1,0
2554,241.18830381168456,10,1,35,1697.8927205884952,5,22,142.1587483603307,33.86304895834672,0,1,0
2555,42.67403812464279,11,5,49,2361.275923723618,2,25,30.104933397053376,16.520215766924835,1,1,0
2556,52.31028213501851,10,2,50,985.3329401734409,5,23,43.28863722644098,27.282251790239155,1,1,0
2557,34.134021022324795,21,3,52,964.2861114272741,4,29,26.262468059469832,10.026023327100944,1,0,0
2558,3.791576537273441,6,5,18,5885.430372009783,9,38,95.02514396979049,67.99030865942701,1,1,0
2559,4.875067435112949,8,0,41,1744.1599636345609,6,21,34.887254618499,17.53136230707032,1,0,0
2560,55.762841643413985,11,4,44,1138.8621738813156,7,27,20.689308368652636,28.27595913138714,1,0,0
2561,22.858369281904313,21,5,34,2965.2311600472585,4,26,38.675662090427046,155.65045047256496,1,1,0
2562,1.2372019908216207,7,1,53,963.4918177183667,3,22,16.24728507526577,74.08712006447443,0,1,0
2563,65.30316446841253,8,3,47,11643.998605064451,7,21,355.538822995322,35.28039195924405,1,1,0
2564,168.19004133307737,23,0,38,1017.2717546022902,4,26,24.135863805721556,17.86192943423267,1,1,1
2565,20.27903962442211,9,6,39,1305.3361109979367,7,29,121.71183876550714,210.1900871754732,0,1,1
2566,12.504057992897446,16,0,38,4339.039648852034,3,19,72.05979205171475,9.469354644852153,1,1,0
2567,155.81798108075552,1,2,27,3572.245105753035,5,32,59.43630194659164,26.368536980583013,0,0,0
2568,14.975302686161871,17,0,18,9438.59999177825,6,21,98.83175511755799,11.332234621579012,0,1,0
2569,7.998604600251534,11,3,20,750.0055299178184,3,26,21.321492009064848,62.974892716404675,0,0,0
2570,1.9981957435070448,13,3,32,872.0778691349386,5,26,25.972098268823576,10.120968305306315,1,1,0
2571,9.613821441104408,8,6,37,3339.0956853066855,6,18,71.23259058043595,58.932208538386575,1,1,0
2572,330.4650640235928,9,0,20,2003.1770982663734,2,22,103.36260629042674,97.40143790810448,0,1,0
2573,115.08915281412717,15,3,65,755.6702161878871,4,24,10.571574093513693,28.138788491536125,1,1,1
2574,24.02385340478559,8,4,41,5742.4366356856035,7,20,115.28963542378442,14.882592077846555,1,1,0
2575,19.909341898429215,6,6,25,1298.7167896101478,5,22,40.33151829263375,96.26683027867354,1,1,0
2576,88.62898781366893,23,6,45,5693.719293775543,4,23,110.86750707520284,58.72220713020315,1,1,0
2577,23.416762298115373,14,0,35,690.0559164058818,1,28,15.161209240058497,25.523867665371935,1,0,0
2578,3.0166377745254844,19,4,33,651.040690189393,4,36,24.723391353162345,46.62315928481178,0,1,0
2579,24.93912956946001,15,3,39,12451.757718260578,9,32,184.28775328233732,74.65723713757117,1,1,0
2580,26.13473787231252,4,0,18,31534.463997697545,5,22,1128.7509123371976,6.931969696711511,0,0,0
2581,20.47811354483662,15,1,37,4342.734168780394,7,33,175.78949212708275,89.54865113683341,1,0,0
2582,29.55269397635715,20,3,32,4545.939047843914,2,33,55.06126829307933,38.42677047183308,0,1,0
2583,7.1039347481734625,19,0,48,2697.256364280158,4,25,53.403040120943174,15.235332320891548,1,1,0
2584,25.34567549403615,5,2,28,4845.161344642847,5,30,136.1755294327896,115.395294576514,1,1,1
2585,1.8131796941272718,21,4,49,25319.81697111232,7,20,546.2475477371373,10.889612043667384,1,0,0
2586,5.048306616973421,5,3,35,4350.412800062133,7,21,233.0494644046851,61.92058691326633,0,1,0
2587,13.932403926168778,9,6,47,11720.72927677368,9,26,155.22300137204059,38.54999282865181,0,1,0
2588,49.59085028420596,18,0,18,821.1582160233546,5,27,9.90993855616093,9.516449043959394,1,1,1
2589,12.858472318993242,13,6,36,1058.174919887402,5,22,71.15151995935882,31.744081245877805,1,0,0
2590,38.87290928525001,22,3,32,1218.3622671161454,3,30,16.044184010270815,7.565171342598941,0,1,0
2591,93.13184589107269,17,2,27,3310.006683797558,5,31,58.45206488788951,50.57573340641246,1,1,0
2592,757.7472644461336,12,1,41,16440.954635695263,1,33,416.482071005096,0.45840249481577205,0,0,0
2593,12.939495959429776,8,6,24,9076.818529922217,6,21,177.58087842774847,88.84732489892315,1,1,0
2594,7.647684550890149,4,0,25,1014.8707693695364,6,26,19.037652673159076,3.697024197751871,1,1,1
2595,21.282469449725163,20,5,49,14412.43831311783,4,29,256.7223533405104,100.24651808141807,0,0,0
2596,27.048701705636176,13,2,27,22332.17590193056,2,19,304.7771636218798,13.264696428201495,1,0,0
2597,45.56705939827245,14,1,46,3942.127078902316,4,25,73.90856802324136,224.78036008185373,1,1,0
2598,67.95394943374126,19,6,18,13841.95295170723,5,37,174.70840589322202,52.29941794020442,1,0,0
2599,13.149856508412723,11,0,42,3174.76095539857,6,20,91.44022164063315,79.04274373125446,0,1,0
2600,59.763903754083245,12,2,29,4137.083522289086,2,20,316.2269566837974,13.478958944931643,1,0,0
2601,22.713268509085385,14,1,28,4412.078279569397,3,25,65.3407713185246,43.03072670773649,1,1,0
2602,126.60315900780552,15,5,40,5985.91298962328,6,29,181.38089833994005,25.716197188692224,1,0,0
2603,13.22066385890988,19,0,35,6072.667249725293,3,25,68.50460466994507,18.16381598725024,0,1,0
2604,24.788588434947705,15,0,31,16425.312565004282,4,23,414.53353611062545,3.1306346306074686,0,1,0
2605,30.125869532422143,10,1,31,2899.2330015612383,2,32,45.134666193068185,29.94891274942552,0,1,0
2606,109.81398554095789,23,4,31,419.24157833259966,6,27,12.543467875859024,59.733023130026176,1,1,1
2607,19.962284925299006,21,6,51,3053.960511875452,1,24,90.96795366356459,35.9450229621681,1,0,0
2608,4.242251642424612,9,1,60,3686.7073953520617,9,35,70.08130319693574,8.650624925861882,1,1,0
2609,1.5786456593409253,11,1,34,16012.452948178783,3,24,317.706400444945,166.0071947869831,0,1,0
2610,94.72848850800688,9,1,38,2756.641767195665,4,26,58.578883389764584,20.690058469092286,0,1,0
